"CWNS_ID","FACILITY_ID","STATE_CODE","DISCHARGE_TYPE","PRESENT_DISCHARGE_PERCENTAGE","PROJECTED_DISCHARGE_PERCENTAGE","DISCHARGES_TO_CWNSID"
"48003207001",1227829,"TX","Outfall To Surface Waters",100,100,""
"48006055001",1227900,"TX","Outfall To Surface Waters",100,100,""
"48007818001",1227936,"TX","Outfall To Surface Waters",100,100,""
"48005090002",1227884,"TX","Outfall To Surface Waters",100,100,""
"48001683001",2865625,"TX","Discharge To Another Facility",100,100,"48001151002"
"48071226001",3149393,"TX","Discharge To Another Facility",100,100,"48007039090"
"48001064001",2862689,"TX","Discharge To Another Facility",100,100,"48001009008"
"48001064003",2862742,"TX","Discharge To Another Facility",100,100,"48001009008"
"48007031001",2871458,"TX","Outfall To Surface Waters",100,100,""
"48007051001",1183872,"TX","Outfall To Surface Waters",100,100,""
"48004032001",1183353,"TX","Discharge To Another Facility",3,9,"48000004008"
"48001115001",1227765,"TX","Outfall To Surface Waters",100,100,""
"48003085001",1227818,"TX","Outfall To Surface Waters",100,100,""
"48004208001",1227853,"TX","Outfall To Surface Waters",100,100,""
"48006091001",1227903,"TX","Outfall To Surface Waters",100,100,""
"48007173001",1227916,"TX","Outfall To Surface Waters",100,100,""
"48004354011",2807940,"TX","Outfall To Surface Waters",100,100,""
"48001031001",2937324,"TX","Evaporation",100,100,""
"48008015015",3103368,"TX","Discharge To Another Facility",100,100,"48008015001"
"48003017001",1183181,"TX","Discharge To Another Facility",100,100,"48000001003"
"48003030001",1183193,"TX","Discharge To Another Facility",100,100,"48000001003"
"48003111003",1183257,"TX","Outfall To Surface Waters",100,100,""
"48004006002",1183321,"TX","Outfall To Surface Waters",100,100,""
"48004043001",1183362,"TX","Discharge To Another Facility",100,100,"48004026001"
"48004058001",1183375,"TX","Outfall To Surface Waters",100,100,""
"48004093001",1183402,"TX","Outfall To Surface Waters",100,100,""
"48004101001",1183408,"TX","Outfall To Surface Waters",100,100,""
"48004116001",1183425,"TX","Discharge To Another Facility",100,100,"48000004501"
"48004330001",1183512,"TX","Outfall To Surface Waters",100,100,""
"48004339001",1183516,"TX","Discharge To Another Facility",100,100,"48004122001"
"48005018002",1183580,"TX","Outfall To Surface Waters",100,100,""
"48005025001",1183584,"TX","Outfall To Surface Waters",100,0,""
"48005177001",1183663,"TX","Outfall To Surface Waters",100,100,""
"48005265001",1183669,"TX","Outfall To Surface Waters",100,100,""
"48007040003",1183860,"TX","Outfall To Surface Waters",100,100,""
"48007087001",1183910,"TX","Outfall To Surface Waters",100,100,""
"48007568001",1184146,"TX","Discharge To Another Facility",100,100,"48007650001"
"48008048001",1184395,"TX","Outfall To Surface Waters",100,100,""
"48008068002",1184410,"TX","Outfall To Surface Waters",100,100,""
"48001002001",1182870,"TX","Evaporation",100,100,""
"48003052001",1183213,"TX","Outfall To Surface Waters",100,100,""
"48003256001",1183300,"TX","Evaporation",100,100,""
"48005043001",1183599,"TX","Reuse: Environmental restoration and groundwater discharge",100,100,""
"48006056001",1183714,"TX","Outfall To Surface Waters",100,100,""
"48007012001",1183781,"TX","Outfall To Surface Waters",100,100,""
"48007039024",1183833,"TX","Outfall To Surface Waters",100,100,""
"48007488001",1184098,"TX","Outfall To Surface Waters",100,100,""
"48007606001",1184170,"TX","Discharge To Another Facility",100,100,"48007599001"
"48007723001",1184237,"TX","Outfall To Surface Waters",100,100,""
"48001217001",1227773,"TX","Outfall To Surface Waters",100,100,""
"48003140002",1227828,"TX","Outfall To Surface Waters",100,100,""
"48006183001",1227907,"TX","Outfall To Surface Waters",100,100,""
"48004132002",1183443,"TX","Discharge To Another Facility",100,100,"48000004501"
"48004144001",1183453,"TX","Outfall To Surface Waters",100,100,""
"48007039098",1183857,"TX","Discharge To Another Facility",100,100,"48007039108"
"48007118001",1183935,"TX","Outfall To Surface Waters",100,100,""
"48007135001",1183949,"TX","Outfall To Surface Waters",100,100,""
"48007189001",1183991,"TX","Outfall To Surface Waters",100,100,""
"48007460001",1184087,"TX","Outfall To Surface Waters",100,100,""
"48007516001",1184117,"TX","Outfall To Surface Waters",100,100,""
"48007557001",1184141,"TX","Discharge To Another Facility",100,100,"48007064041"
"48008057001",1184402,"TX","Outfall To Surface Waters",100,100,""
"48009045001",1184491,"TX","Outfall To Surface Waters",100,100,""
"48000143001",1227744,"TX","Evaporation",100,100,""
"48002072001",1227796,"TX","Evaporation",100,100,""
"48003072001",1227814,"TX","Outfall To Surface Waters",100,100,""
"48005039001",1227876,"TX","Outfall To Surface Waters",100,100,""
"48007518001",1227925,"TX","Outfall To Surface Waters",100,100,""
"48004079001",1183390,"TX","Outfall To Surface Waters",100,100,""
"48004113001",1183422,"TX","Discharge To Another Facility",100,100,"48004122001"
"48004122003",1183432,"TX","Discharge To Another Facility",100,100,"48000004502"
"48005023001",1183582,"TX","Outfall To Surface Waters",100,100,""
"48005077001",1183626,"TX","Outfall To Surface Waters",100,100,""
"48005119001",1183659,"TX","Outfall To Surface Waters",100,100,""
"48007039012",1183827,"TX","Outfall To Surface Waters",100,100,""
"48007058001",1183879,"TX","Outfall To Surface Waters",100,100,""
"48007083001",1183906,"TX","Outfall To Surface Waters",100,100,""
"48007170001",1183978,"TX","Outfall To Surface Waters",100,100,""
"48007185001",1183987,"TX","Outfall To Surface Waters",100,100,""
"48007585002",1184161,"TX","Discharge To Another Facility",100,100,"48007174001"
"48007617001",1184177,"TX","Discharge To Another Facility",100,100,"48007599001"
"48007735001",1184245,"TX","Discharge To Another Facility",100,100,"48007873001"
"48008186001",1184457,"TX","Outfall To Surface Waters",100,100,""
"48009033001",1184485,"TX","Evaporation",100,100,""
"48009044001",1184490,"TX","Reuse: Industrial",50,50,""
"48009044001",1184490,"TX","Evaporation",50,50,""
"48009504001",1184506,"TX","Evaporation",100,100,""
"48000131001",1227743,"TX","Outfall To Surface Waters",100,100,""
"48000151001",1227746,"TX","Outfall To Surface Waters",100,100,""
"48000239001",1227752,"TX","Outfall To Surface Waters",100,100,""
"48004234001",1227859,"TX","Outfall To Surface Waters",100,100,""
"48002138001",1227800,"TX","Outfall To Surface Waters",100,100,""
"48004078004",1227845,"TX","Outfall To Surface Waters",100,100,""
"48001132003",2809368,"TX","Discharge To Another Facility",100,100,"48001132002"
"48001560001",2885525,"TX","Discharge To Another Facility",100,100,"48001146001"
"48005011001",2917043,"TX","Outfall To Surface Waters",100,100,""
"48009025001",1227951,"TX","Outfall To Surface Waters",100,100,""
"48004354013",2808230,"TX","Outfall To Surface Waters",100,100,""
"48001124201",3119648,"TX","Outfall To Surface Waters",100,100,""
"48007039080",3149548,"TX","Discharge To Another Facility",100,100,"48007039082"
"48007917001",3147570,"TX","Discharge To Another Facility",100,100,"48007581001"
"48002031003",3514156,"TX","Discharge To Another Facility",100,100,"48001014001"
"48006049002",421221,"TX","Outfall To Surface Waters",100,100,""
"48005126001",1227892,"TX","Outfall To Surface Waters",100,100,""
"48001125008",3515801,"TX","Outfall To Surface Waters",100,100,""
"48008216001",3531636,"TX","Outfall To Surface Waters",100,100,""
"48001002002",3513676,"TX","Reuse: Irrigation",100,100,""
"48001730001",3532016,"TX","Outfall To Surface Waters",100,100,""
"48007046006",3537816,"TX","Reuse: Industrial",100,100,""
"48001131004",3540036,"TX","Discharge To Another Facility",100,100,"48001131003"
"48001681001",418326,"TX","Outfall To Surface Waters",100,100,""
"48002090001",1070635,"TX","Outfall To Surface Waters",100,100,""
"48001029001",1227759,"TX","Evaporation",100,100,""
"48005030001",1227875,"TX","Outfall To Surface Waters",100,100,""
"48001374001",2929602,"TX","Discharge To Another Facility",100,100,"48004226001"
"48004354501",3507298,"TX","Discharge To Another Facility",100,100,"48004354016"
"48008028005",3509619,"TX","Discharge To Another Facility",100,100,"48008028004"
"48001258001",1070612,"TX","Outfall To Surface Waters",100,100,""
"48007039094",2885519,"TX","Outfall To Surface Waters",100,100,""
"48001125006",2886402,"TX","Discharge To Another Facility",100,100,"48001125002"
"48000017004",2898427,"TX","Discharge To Another Facility",100,100,"48003033001"
"48004097001",2948382,"TX","Outfall To Surface Waters",100,100,""
"48001018002",3119541,"TX","Outfall To Surface Waters",100,100,""
"48071208001",3148208,"TX","Outfall To Surface Waters",100,100,""
"48000004007",2827220,"TX","Outfall To Surface Waters",100,100,""
"48003309001",2881220,"TX","Discharge To Another Facility",100,100,"48003111003"
"48001643001",3149071,"TX","Outfall To Surface Waters",100,100,""
"48007916001",3149168,"TX","Discharge To Another Facility",100,100,"48007719001"
"48001250001",3542317,"TX","Discharge To Another Facility",100,100,"48001252001"
"48001272001",1065466,"TX","Outfall To Surface Waters",100,100,""
"48005258001",1227895,"TX","Outfall To Surface Waters",100,100,""
"48007439001",1227921,"TX","Outfall To Surface Waters",100,100,""
"48002014002",2835401,"TX","Evaporation",100,100,""
"48001124002",2844665,"TX","Outfall To Surface Waters",100,100,""
"48007922001",3137248,"TX","Discharge To Another Facility",100,100,"48007769001"
"48001688001",3149433,"TX","Outfall To Surface Waters",100,100,""
"48007690002",3149615,"TX","Outfall To Surface Waters",100,100,""
"48002015002",3510576,"TX","Reuse: Potable",100,100,""
"48003224001",1183290,"TX","Evaporation",100,100,""
"48001016001",1182886,"TX","Evaporation",100,100,""
"48007033006",2881937,"TX","Overland Flow With Discharge",100,100,""
"48005050001",1183606,"TX","Reuse: Landscape-related irrigation",100,100,""
"48007039813",2885344,"TX","Outfall To Surface Waters",100,100,""
"48000000119",3609588,"TX","Outfall To Surface Waters",0,100,""
"48000000405",3611432,"TX","Evaporation",100,100,""
"48000000104",3608872,"TX","Outfall To Surface Waters",100,100,""
"48000000116",3609567,"TX","Outfall To Surface Waters",100,100,""
"48005025001",1183584,"TX","Discharge To Another Facility",0,100,"48005025002"
"48008050001",1184396,"TX","Discharge To Another Facility",0,100,"48000000106"
"48000000407",3612156,"TX","Outfall To Surface Waters",100,100,""
"48008023001",1227937,"TX","Outfall To Surface Waters",100,100,""
"48008036001",1227938,"TX","Outfall To Surface Waters",100,100,""
"48003311001",2882768,"TX","Discharge To Another Facility",100,100,"48003111003"
"48000017008",2884683,"TX","Outfall To Surface Waters",100,100,""
"48007039014",2885574,"TX","Discharge To Another Facility",100,100,"48007039025"
"48005184001",2888462,"TX","Discharge To Another Facility",100,100,"48005083001"
"48001053002",2932385,"TX","Outfall To Surface Waters",100,100,""
"48001684002",3150509,"TX","Discharge To Another Facility",100,100,"48001684001"
"48005157003",3513716,"TX","Outfall To Surface Waters",100,100,""
"48007039102",2883840,"TX","Outfall To Surface Waters",100,100,""
"48003107001",3164109,"TX","Outfall To Surface Waters",100,100,""
"48003269001",3202052,"TX","Outfall To Surface Waters",100,100,""
"48020780001",428136,"TX","Reuse: Irrigation",100,100,""
"48003304001",421486,"TX","Outfall To Surface Waters",100,100,""
"48007036001",1183817,"TX","Outfall To Surface Waters",100,100,""
"48007041001",1183861,"TX","Outfall To Surface Waters",100,100,""
"48007085001",1183908,"TX","Outfall To Surface Waters",100,100,""
"48007089001",1183912,"TX","Outfall To Surface Waters",100,100,""
"48007167001",1183975,"TX","Outfall To Surface Waters",100,100,""
"48007768001",1184261,"TX","Outfall To Surface Waters",100,100,""
"48008074001",1184415,"TX","Evaporation",100,100,""
"48009005001",1184469,"TX","Outfall To Surface Waters",100,100,""
"48000145001",1182828,"TX","Evaporation",100,100,""
"48001162001",1182958,"TX","Evaporation",100,100,""
"48001294001",1183043,"TX","Outfall To Surface Waters",100,100,""
"48002060001",1183141,"TX","Evaporation",100,100,""
"48003031001",1183194,"TX","Outfall To Surface Waters",100,100,""
"48003044001",1183209,"TX","Outfall To Surface Waters",100,100,""
"48003087001",1183237,"TX","Outfall To Surface Waters",100,100,""
"48004039001",1183358,"TX","Discharge To Another Facility",100,100,"48004031002"
"48004078001",1183388,"TX","Discharge To Another Facility",100,100,"48004078004"
"48004098001",1183405,"TX","Discharge To Another Facility",100,100,"48000004008"
"48004253001",1183487,"TX","Discharge To Another Facility",100,100,"48004354003"
"48005067001",1183616,"TX","Outfall To Surface Waters",100,100,""
"48006076001",1183730,"TX","Discharge To Another Facility",100,100,"48006021001"
"48007027001",1183804,"TX","Outfall To Surface Waters",100,100,""
"48007039017",1183828,"TX","Outfall To Surface Waters",100,100,""
"48007067001",1183896,"TX","Discharge To Another Facility",100,100,"48007848001"
"48007200001",1183994,"TX","Outfall To Surface Waters",100,100,""
"48007220001",1184011,"TX","Discharge To Another Facility",100,100,"48007475001"
"48007645001",1184192,"TX","Discharge To Another Facility",100,100,"48007719001"
"48007696001",1184222,"TX","Outfall To Surface Waters",100,100,""
"48007774001",1184265,"TX","Discharge To Another Facility",100,100,"48007064041"
"48008013001",1184353,"TX","Discharge To Another Facility",100,100,"48008015001"
"48000172001",1227750,"TX","Outfall To Surface Waters",50,50,""
"48000172001",1227750,"TX","Reuse: Irrigation",50,50,""
"48004033001",1227836,"TX","Discharge To Another Facility",100,100,"48004026001"
"48004048001",1227837,"TX","Outfall To Surface Waters",100,100,""
"48009163001",1227954,"TX","Outfall To Surface Waters",100,100,""
"48001032001",1227760,"TX","Evaporation",100,100,""
"48004143001",1227849,"TX","Outfall To Surface Waters",100,100,""
"48005003001",1227867,"TX","Outfall To Surface Waters",100,100,""
"48001288007",2882382,"TX","Discharge To Another Facility",100,100,"48001288005"
"48007039107",2885642,"TX","Outfall To Surface Waters",100,100,""
"48001125007",2886362,"TX","Discharge To Another Facility",100,100,"48001125001"
"48007926001",3149068,"TX","Outfall To Surface Waters",100,100,""
"48001219001",1182999,"TX","Outfall To Surface Waters",100,100,""
"48001296001",1183045,"TX","Outfall To Surface Waters",100,100,""
"48002071001",1183150,"TX","Evaporation",100,100,""
"48003002001",1183167,"TX","Discharge To Another Facility",100,100,"48000001001"
"48003046001",1183210,"TX","Outfall To Surface Waters",100,100,""
"48003131001",1183270,"TX","Outfall To Surface Waters",100,100,""
"48003280001",1183309,"TX","Outfall To Surface Waters",100,100,""
"48004076001",1183387,"TX","Outfall To Surface Waters",100,100,""
"48004134001",1183445,"TX","Discharge To Another Facility",100,100,"48004122001"
"48005092002",1183643,"TX","Outfall To Surface Waters",100,100,""
"48007057001",1183877,"TX","Discharge To Another Facility",100,100,"48007057002"
"48007225001",1184016,"TX","Outfall To Surface Waters",100,100,""
"48007471001",1184090,"TX","Discharge To Another Facility",100,100,"48007475001"
"48007734001",1184244,"TX","Outfall To Surface Waters",100,100,""
"48008056001",1184401,"TX","Outfall To Surface Waters",100,100,""
"48008082001",1184421,"TX","Outfall To Surface Waters",100,100,""
"48008133001",1184443,"TX","Evaporation",100,100,""
"48009008001",1184471,"TX","Outfall To Surface Waters",100,100,""
"48000144001",1227745,"TX","Evaporation",100,100,""
"48001009004",1227756,"TX","Reuse: Landscape-related irrigation",100,100,""
"48004072001",1227843,"TX","Outfall To Surface Waters",100,100,""
"48004002001",1227831,"TX","Outfall To Surface Waters",100,100,""
"48004211001",1227854,"TX","Outfall To Surface Waters",100,100,""
"48006045001",1227897,"TX","Outfall To Surface Waters",100,100,""
"48001150003",2874588,"TX","Discharge To Another Facility",100,100,"48001150001"
"48001020001",2886767,"TX","Evaporation",100,100,""
"48000018004",3515178,"TX","Outfall To Surface Waters",100,100,""
"48007046007",3537776,"TX","Reuse: Industrial",100,100,""
"48003058003",404015,"TX","Outfall To Surface Waters",100,100,""
"48002163002",2914250,"TX","Outfall To Surface Waters",100,100,""
"48000004006",3106848,"TX","Outfall To Surface Waters",100,100,""
"48000158001",1182839,"TX","Outfall To Surface Waters",100,100,""
"48001001001",1182869,"TX","Evaporation",100,100,""
"48001011001",1182882,"TX","Outfall To Surface Waters",100,100,""
"48001139001",1182942,"TX","Outfall To Surface Waters",100,100,""
"48002131001",1183159,"TX","Discharge To Another Facility",100,100,"48002031001"
"48003018001",1183182,"TX","Discharge To Another Facility",100,100,"48000001003"
"48003026001",1183188,"TX","Outfall To Surface Waters",100,100,""
"48003040001",1183205,"TX","Outfall To Surface Waters",100,100,""
"48003235001",1183294,"TX","Outfall To Surface Waters",100,100,""
"48003289002",1183315,"TX","Outfall To Surface Waters",100,100,""
"48004001001",1183319,"TX","Discharge To Another Facility",100,100,"48004354001"
"48004136001",1183447,"TX","Discharge To Another Facility",100,100,"48004122001"
"48004358001",1183529,"TX","Outfall To Surface Waters",100,100,""
"48005024001",1183583,"TX","Outfall To Surface Waters",100,100,""
"48005029001",1183588,"TX","Outfall To Surface Waters",100,100,""
"48005038001",1183595,"TX","Outfall To Surface Waters",100,100,""
"48005046001",1183602,"TX","Outfall To Surface Waters",100,100,""
"48005109001",1183655,"TX","Outfall To Surface Waters",100,100,""
"48006024001",1183696,"TX","Outfall To Surface Waters",100,100,""
"48006063001",1183720,"TX","Outfall To Surface Waters",100,100,""
"48007176001",1183983,"TX","Outfall To Surface Waters",100,100,""
"48007520001",1184119,"TX","Outfall To Surface Waters",100,100,""
"48007582001",1184158,"TX","Outfall To Surface Waters",100,100,""
"48007614001",1184174,"TX","Outfall To Surface Waters",100,100,""
"48007856001",1184311,"TX","Evaporation",100,100,""
"48007865001",1184316,"TX","Outfall To Surface Waters",100,100,""
"48008037001",1184383,"TX","Outfall To Surface Waters",100,100,""
"48009075001",1184498,"TX","Outfall To Surface Waters",100,100,""
"48007033007",2881935,"TX","Discharge To Another Facility",100,100,"48007033006"
"48001587020",2888622,"TX","Discharge To Another Facility",100,100,"48001114001"
"48001102004",1227762,"TX","Outfall To Surface Waters",100,100,""
"48003068001",1227811,"TX","Outfall To Surface Waters",100,100,""
"48004288001",1227862,"TX","Outfall To Surface Waters",100,100,""
"48005253001",1227894,"TX","Outfall To Surface Waters",100,100,""
"48006186001",1227908,"TX","Evaporation",100,100,""
"48007179001",1227917,"TX","Outfall To Surface Waters",100,100,""
"48002109002",3539936,"TX","Discharge To Another Facility",100,100,"48002025001"
"48007602001",1227931,"TX","Discharge To Another Facility",100,100,"48007444001"
"48001102002",2819741,"TX","Outfall To Surface Waters",100,100,""
"48007039108",2884264,"TX","Outfall To Surface Waters",100,100,""
"48008015013",3047568,"TX","Discharge To Another Facility",100,100,"48008015003"
"48004354018",458487,"TX","Outfall To Surface Waters",100,100,""
"48007217006",3515479,"TX","Discharge To Another Facility",100,100,"48007039005"
"48004016004",2822900,"TX","Discharge To Another Facility",100,100,"48004031001"
"48007039018",1183829,"TX","Outfall To Surface Waters",100,100,""
"48007096001",1183918,"TX","Outfall To Surface Waters",100,100,""
"48007125001",1183940,"TX","Discharge To Another Facility",100,100,"48007719001"
"48007154001",1183963,"TX","Outfall To Surface Waters",100,100,""
"48007224001",1184015,"TX","Discharge To Another Facility",100,100,"48001151006"
"48007429001",1184074,"TX","Outfall To Surface Waters",100,100,""
"48007493001",1184101,"TX","Outfall To Surface Waters",100,100,""
"48007610001",1184171,"TX","Discharge To Another Facility",100,100,"48007581001"
"48007666001",1184201,"TX","Outfall To Surface Waters",100,100,""
"48007718001",1184233,"TX","Discharge To Another Facility",100,100,"48007039113"
"48007739001",1184247,"TX","Discharge To Another Facility",100,100,"48007848001"
"48007830001",1184291,"TX","Outfall To Surface Waters",100,100,""
"48007848001",1184302,"TX","Outfall To Surface Waters",100,100,""
"48007874001",1184322,"TX","Outfall To Surface Waters",100,100,""
"48008076001",1184417,"TX","Evaporation",100,100,""
"48001202001",1227769,"TX","Outfall To Surface Waters",100,100,""
"48001151004",411058,"TX","Outfall To Surface Waters",100,100,""
"48007930001",3148188,"TX","Outfall To Surface Waters",100,100,""
"48071269001",3153670,"TX","Outfall To Surface Waters",100,100,""
"48001719602",3375716,"TX","Outfall To Surface Waters",100,100,""
"48003198001",3509397,"TX","Outfall To Surface Waters",100,100,""
"48001404001",3510817,"TX","Outfall To Surface Waters",100,100,""
"48003033018",3514800,"TX","Discharge To Another Facility",100,100,"48003033005"
"48002020002",3516978,"TX","Outfall To Surface Waters",100,100,""
"48001148001",1182951,"TX","Outfall To Surface Waters",100,100,""
"48003032001",1183195,"TX","Discharge To Another Facility",100,100,"48000001003"
"48004010001",1183326,"TX","Discharge To Another Facility",50,50,"48004354001"
"48004010001",1183326,"TX","Discharge To Another Facility",50,50,"48004354009"
"48004026002",1183344,"TX","Outfall To Surface Waters",100,100,""
"48004218001",1183471,"TX","Outfall To Surface Waters",100,100,""
"48005006001",1183566,"TX","Outfall To Surface Waters",100,100,""
"48005074001",1183623,"TX","Outfall To Surface Waters",100,100,""
"48006012001",1183684,"TX","Outfall To Surface Waters",100,100,""
"48007095001",1183917,"TX","Outfall To Surface Waters",100,100,""
"48007131001",1183945,"TX","Discharge To Another Facility",100,100,"48007153001"
"48007162001",1183971,"TX","Outfall To Surface Waters",100,100,""
"48007306001",1184060,"TX","Outfall To Surface Waters",100,100,""
"48007449001",1184082,"TX","Discharge To Another Facility",100,100,"48007039061"
"48007653001",1184197,"TX","Discharge To Another Facility",100,100,"48007064002"
"48007722001",1184236,"TX","Outfall To Surface Waters",100,100,""
"48008018001",1184363,"TX","Discharge To Another Facility",100,100,"48008015002"
"48008174001",1184454,"TX","Outfall To Surface Waters",100,100,""
"48009043001",1184489,"TX","Evaporation",100,100,""
"48009070001",1184497,"TX","Outfall To Surface Waters",100,100,""
"48000004001",1182787,"TX","Outfall To Surface Waters",100,100,""
"48001112001",1182916,"TX","Outfall To Surface Waters",100,100,""
"48001138001",1182941,"TX","Outfall To Surface Waters",100,100,""
"48002028001",1183123,"TX","Outfall To Surface Waters",100,100,""
"48003012001",1183177,"TX","Discharge To Another Facility",100,100,"48003013001"
"48003135001",3543157,"TX","Outfall To Surface Waters",100,100,""
"48002020004",414932,"TX","Evaporation",100,100,""
"48000120001",1227741,"TX","Outfall To Surface Waters",100,100,""
"48002005002",1227782,"TX","Discharge To Another Facility",100,100,"48002005001"
"48004354009",1227866,"TX","Outfall To Surface Waters",100,100,""
"48007423001",1227920,"TX","Outfall To Surface Waters",100,100,""
"48004085001",2878621,"TX","Outfall To Surface Waters",100,100,""
"48003092001",1183241,"TX","Outfall To Surface Waters",100,100,""
"48004028002",1183348,"TX","Discharge To Another Facility",100,100,"48000004001"
"48004052001",1183370,"TX","Outfall To Surface Waters",100,100,""
"48004088001",1183397,"TX","Outfall To Surface Waters",100,100,""
"48004126001",1183437,"TX","Discharge To Another Facility",100,100,"48004122001"
"48004141001",1183451,"TX","Outfall To Surface Waters",100,100,""
"48004354006",1183523,"TX","Discharge To Another Facility",100,100,"48004107001"
"48005031001",1183589,"TX","Outfall To Surface Waters",100,100,""
"48005040001",1183596,"TX","Outfall To Surface Waters",100,100,""
"48006020002",1183692,"TX","Outfall To Surface Waters",100,100,""
"48006026001",1183698,"TX","Outfall To Surface Waters",100,100,""
"48007004001",1183773,"TX","Outfall To Surface Waters",100,100,""
"48007039074",1183844,"TX","Outfall To Surface Waters",100,100,""
"48007039084",1183851,"TX","Outfall To Surface Waters",100,100,""
"48007039090",1183855,"TX","Outfall To Surface Waters",100,100,""
"48007425001",1184071,"TX","Outfall To Surface Waters",100,100,""
"48007721001",1184235,"TX","Discharge To Another Facility",100,100,"48007064003"
"48007724001",1184238,"TX","Discharge To Another Facility",100,100,"48007723001"
"48008005001",1184348,"TX","Discharge To Another Facility",100,100,"48008045001"
"48008024001",1184368,"TX","Discharge To Another Facility",100,100,"48008047002"
"48008185001",1184456,"TX","Outfall To Surface Waters",100,100,""
"48007039070",3149568,"TX","Discharge To Another Facility",100,100,"48007039082"
"48002039001",1227785,"TX","Evaporation",100,100,""
"48005097001",1227886,"TX","Outfall To Surface Waters",100,100,""
"48007560001",1227930,"TX","Outfall To Surface Waters",100,100,""
"48000105006",1182801,"TX","Discharge To Another Facility",100,100,"48000105001"
"48000134001",1182820,"TX","Outfall To Surface Waters",100,100,""
"48000208001",1182859,"TX","Evaporation",100,100,""
"48001005001",1182874,"TX","Evaporation",100,100,""
"48002139001",1183162,"TX","Outfall To Surface Waters",100,100,""
"48003037001",1183204,"TX","Discharge To Another Facility",100,100,"48003033005"
"48003069001",1183223,"TX","Outfall To Surface Waters",100,100,""
"48003084001",1183235,"TX","Outfall To Surface Waters",100,100,""
"48003108001",1183253,"TX","Outfall To Surface Waters",100,100,""
"48003268001",1183305,"TX","Outfall To Surface Waters",100,100,""
"48004012001",1183329,"TX","Discharge To Another Facility",100,100,"48004354009"
"48004083001",1183393,"TX","Outfall To Surface Waters",100,100,""
"48004213001",1183466,"TX","Outfall To Surface Waters",100,100,""
"48005060001",1183612,"TX","Outfall To Surface Waters",100,100,""
"48006002001",1183673,"TX","Outfall To Surface Waters",100,100,""
"48007027005",1183806,"TX","Outfall To Surface Waters",100,100,""
"48007039078",1183848,"TX","Outfall To Surface Waters",100,100,""
"48007180001",1183984,"TX","Outfall To Surface Waters",100,100,""
"48007572001",1184149,"TX","Discharge To Another Facility",100,100,"48007064008"
"48007615001",1184175,"TX","Outfall To Surface Waters",100,100,""
"48007746001",1184249,"TX","Discharge To Another Facility",100,100,"48007064003"
"48007784001",1184269,"TX","Evaporation",100,100,""
"48007932001",1184343,"TX","Outfall To Surface Waters",100,100,""
"48001017001",3537436,"TX","Discharge To Another Facility",100,100,"48001009007"
"48001119003",3543316,"TX","Reuse: Other Centralized Non-Potable",100,100,""
"48001132001",1068306,"TX","Outfall To Surface Waters",100,100,""
"48008025002",1073498,"TX","Outfall To Surface Waters",100,100,""
"48007924001",3149088,"TX","Outfall To Surface Waters",100,100,""
"48007752002",3153388,"TX","Evaporation",100,100,""
"48000018001",3167888,"TX","Discharge To Another Facility",100,100,"48006053001"
"48007039101",3272948,"TX","Outfall To Surface Waters",100,100,""
"48001065602",3345471,"TX","Evaporation",100,100,""
"48007012004",1065898,"TX","Outfall To Surface Waters",100,100,""
"48001482001",1067974,"TX","Discharge To Another Facility",100,100,"48001218002"
"48003096001",1227821,"TX","Outfall To Surface Waters",100,100,""
"48004354012",2808161,"TX","Outfall To Surface Waters",100,100,""
"48005122001",2885956,"TX","Discharge To Another Facility",100,100,"48005020002"
"48002057001",1227792,"TX","Outfall To Surface Waters",100,100,""
"48003045001",1227806,"TX","Outfall To Surface Waters",100,100,""
"48004221001",1227857,"TX","Outfall To Surface Waters",100,100,""
"48008064001",1227943,"TX","Outfall To Surface Waters",100,100,""
"48009046001",1227952,"TX","Evaporation",100,100,""
"48091032001",2939682,"TX","Discharge To Another Facility",100,100,"48009508001"
"48003030005",2967744,"TX","Discharge To Another Facility",100,100,"48000001003"
"48003080003",422233,"TX","Outfall To Surface Waters",100,100,""
"48003103001",2874705,"TX","Outfall To Surface Waters",100,100,""
"48001042001",3006662,"TX","Outfall To Surface Waters",100,100,""
"48001635001",3149412,"TX","Outfall To Surface Waters",100,100,""
"48004079002",3510216,"TX","Outfall To Surface Waters",100,100,""
"48007064009",3538016,"TX","Reuse: Industrial",100,100,""
"48003116003",416210,"TX","Discharge To Another Facility",100,100,"48003084001"
"48001715001",3140835,"TX","Discharge To Another Facility",100,100,"48007535002"
"48005022004",1227873,"TX","Outfall To Surface Waters",100,100,""
"48005053001",1227878,"TX","Outfall To Surface Waters",100,100,""
"48000004502",2847889,"TX","Discharge To Another Facility",100,100,"48000004001"
"48004070001",1227842,"TX","Outfall To Surface Waters",100,100,""
"48005066001",1227881,"TX","Outfall To Surface Waters",100,100,""
"48007034001",1227909,"TX","Outfall To Surface Waters",100,100,""
"48004127001",2822367,"TX","Discharge To Another Facility",100,100,"48000004501"
"48001186001",2958243,"TX","Outfall To Surface Waters",100,100,""
"48000000118",3609575,"TX","Outfall To Surface Waters",0,100,""
"48001149001",1182952,"TX","Discharge To Another Facility",0,100,"48000000133"
"48000000423",3613866,"TX","Outfall To Surface Waters",20,20,""
"48002041001",1183130,"TX","Evaporation",100,100,""
"48000000427",3613878,"TX","Reuse: Potable",100,100,""
