"CWNS_ID","FACILITY_ID","STATE_CODE","RESPONSIBLE_ENTITY","AUTHORITY_NAME"
"48000000408",3612157,"TX","Y","Houston"
"48007592001",1184163,"TX","Y","Houston"
"48007039001",1183820,"TX","Y","Houston"
"48007039066",1183842,"TX","Y","Houston"
"48007590001",1184162,"TX","Y","Houston"
"48007039089",1183854,"TX","Y","Houston"
"48007039082",1183850,"TX","Y","Houston"
"48007039098",1183857,"TX","Y","Houston"
"48007039080",3149548,"TX","Y","Houston"
"48007039003",1183822,"TX","Y","Houston"
"48007039091",1183856,"TX","Y","Houston"
"48007766001",1184260,"TX","Y","WEST HARRIS CO MUD #10"
"48007768001",1184261,"TX","Y","WESTLAKE MUD #1"
"48007769001",1184262,"TX","Y","WEST MEMORIAL MUD"
"48007773001",1184264,"TX","Y","WHITE OAK BEND MUD"
"48007774001",1184265,"TX","Y","WINDFERN FOREST UD"
"48007775001",1184266,"TX","Y","WOODCREEK MUD"
"48007784001",1184269,"TX","Y","CHATEAU WOODS"
"48007791001",1184272,"TX","Y","EAST PLANTATION UD"
"48007792001",1184273,"TX","Y","FAR HILLS UD"
"48007795001",1184274,"TX","Y","LAKE CONROE HILLS MUD"
"48007799001",1184275,"TX","Y","MONTGOMERY CO MUD # 6"
"48007800001",1184276,"TX","Y","MONTGOMERY CO MUD # 7"
"48007802001",1184277,"TX","Y","MONTGOMERY CO MUD #15"
"48007803001",1184278,"TX","Y","MONTGOMERY CO MUD #16"
"48007751001",1184252,"TX","Y","TIMBER LANE UD"
"48001031001",2937324,"TX","Y","Toyah"
"48006099001",3532396,"TX","Y","Cardinal Meadows ID"
"48007058001",1183879,"TX","N","CITY OF DAISETTA"
"48001206001",1182986,"TX","Y","ROBSTOWN"
"48001207001",1182987,"TX","Y","ARANSAS PASS"
"48001208001",1182988,"TX","Y","GREGORY"
"48001209001",1182989,"TX","Y","INGLESIDE"
"48001210001",1182990,"TX","Y","MATHIS"
"48001211003",2913205,"TX","Y","ODEM"
"48001211001",1182991,"TX","Y","ODEM"
"48001212003",1227771,"TX","Y","PORTLAND"
"48007061001",1183884,"TX","Y","SINTON"
"48001215001",1182994,"TX","Y","SAN PATRICIO CO MUD #1"
"48001216002",1182996,"TX","Y","ALICE"
"48001216001",1182995,"TX","Y","ALICE"
"48001217001",1227773,"TX","Y","Bay City"
"48001484001",1067927,"TX","Y","BEEVILLE"
"48002089001",1067980,"TX","Y","BEEVILLE"
"48001483001",1067867,"TX","Y","BEEVILLE"
"48001218003",1070746,"TX","Y","BEEVILLE"
"48001482001",1067974,"TX","Y","BEEVILLE"
"48001219001",1182999,"TX","Y","KINGSVILLE"
"48006188001",1183768,"TX","N","BEECHWOOD WSC"
"48007002001",1183772,"TX","N","CITY OF ANGLETON"
"48007004001",1183773,"TX","N","CITY OF BRAZORIA"
"48007006001",1183775,"TX","N","CITY OF CLUTE"
"48007008001",1183777,"TX","N","JACKRABBIT ROAD PUD"
"48007014001",1183785,"TX","N","CITY OF SWEENY"
"48007015001",1183786,"TX","N","CITY OF WEST COLUMBIA WWTP"
"48007016001",1183787,"TX","N","CITY OF BEASLEY"
"48007017001",1183788,"TX","N","CITY OF KATY"
"48007018001",1183789,"TX","N","CITY OF NEEDVILLE"
"48007019001",1183790,"TX","N","ORCHARD, CITY OF"
"48007020001",1183791,"TX","N","CITY OF RICHMOND"
"48007024001",1183799,"TX","N","BACLIFF MUD"
"48007025001",1183800,"TX","N","GALVESTON COUNTY WCID NO. 1"
"48007029001",1183809,"TX","N","GALVESTON COUNTY WCID 12"
"48007030001",1183810,"TX","N","CITY OF LA MARQUE WESTSIDE WWTP"
"48008068002",1184410,"TX","N","CITY OF KARNES CITY"
"48008071001",1184412,"TX","N","CITY OF LOCKHART AND GUADALUPE"
"48008072001",1184413,"TX","N","CITY OF NATALIA"
"48008080001",1184420,"TX","N","CITY OF SHINER"
"48008186001",1184457,"TX","N","MEDINA COUNTY WCID #2"
"48008191001",1184458,"TX","N","CITY OF LA VERNIA"
"48008203001",1184463,"TX","N","FALLS MUD (THE)"
"48009004001",1184468,"TX","N","CITY OF BANGS"
"48009005001",1184469,"TX","N","CITY OF BROWNWOOD"
"48009008001",1184471,"TX","N","CITY OF BRADY"
"48007874001",1184322,"TX","N","WATER DISTRICT MANAGEMENT"
"48001730001",3532016,"TX","Y","Brazoria Co MUD # 21"
"48007820001",1184286,"TX","N","RAYFORD ROAD MUN UTIL DISTRICT"
"48007826003",1184289,"TX","N","CITY OF SHENANDOAH"
"48007830001",1184291,"TX","N","SPRING CREEK UTILITY DISTRICT"
"48005067001",1183616,"TX","N","CITY OF ELKHART"
"48004269002",1183493,"TX","N","CITY OF THE COLONY"
"48004273001",1183494,"TX","N","TROPHY CLUB MUD #1"
"48004280001",1183498,"TX","N","TOWN OF LAKEWOOD VILLAGE"
"48004287001",1183500,"TX","N","AVALON WATER SUPPLY AND"
"48004330001",1183512,"TX","N","TOWN OF HACKBERRY"
"48004354003",1183521,"TX","N","SEIS LAGOS UD, OWNER AND DIST"
"48004358001",1183529,"TX","N","CITY OF BURKBURNETT"
"48004359001",1183530,"TX","N","CITY OF ELECTRA"
"48004360001",1183531,"TX","N","CITY OF IOWA PARK"
"48004362001",1183532,"TX","N","C"
"48004362002",1183533,"TX","N","CITY OF WICHITA FALLS"
"48004366001",1183536,"TX","N","CITY OF ARCHER CITY"
"48004367001",1183537,"TX","N","CITY OF MEGARGEL"
"48004370001",1183539,"TX","N","CITY OF HOLLIDAY"
"48004374001",1183541,"TX","N","CITY OF MINERAL WELLS"
"48004374003",1183542,"TX","N","CITY OF MINERAL WELLS"
"48005001001",1183562,"TX","N","CITY OF DE KALB"
"48005002001",1183563,"TX","N","CITY OF HOOKS"
"48005005001",1183565,"TX","N","CITY OF NEW BOSTON"
"48005005002",3533816,"TX","N","CITY OF NEW BOSTON"
"48005006001",1183566,"TX","N","TEXARKANA WATER UTILITIES"
"48005008001",1183570,"TX","N","CITY OF ARP"
"48005009001",1183571,"TX","","CITY OF BULLARD"
"48005010001",1183572,"TX","N","CITY OF LINDALE"
"48003035002",1183203,"TX","N","CITY OF PFLUGERVILLE"
"48003035005",3536257,"TX","Y","CITY OF PFLUGERVILLE"
"48005012001",1183575,"TX","N","CITY OF TROUP"
"48005015001",1183576,"TX","N","CITY OF TYLER"
"48003136001",1183273,"TX","Y","THRALL"
"48003138001",1183274,"TX","Y","WALNUT SPRINGS, CITY OF"
"48003140001",1183276,"TX","Y","BELL CO WCID #2"
"48003140002",1227828,"TX","Y","BELL CO WCID #2"
"48003143001",1183278,"TX","Y","MORGAN'S POINT RESORT"
"48003158001",1183279,"TX","Y","HURST CREEK MUD"
"48003165001",1183281,"TX","Y","MEADOWLAKES MUD"
"48003167001",1183282,"TX","Y","UPPER LEON RIVER MWD"
"48009501001",1184501,"TX","Y","UPPER LEON RIVER MWD"
"48003206001",1183288,"TX","Y","BYNUM"
"48003224001",1183290,"TX","Y","NORTH ZULCH MUD"
"48003231001",1183292,"TX","Y","MCLENNAN CO WCID #2"
"48003232001",1183293,"TX","Y","RIESEL"
"48003239001",1183295,"TX","Y","BUCKHOLTS"
"48003260002",1183303,"TX","Y","TRAVIS CO WCID-PT VENTURE"
"48003268001",1183305,"TX","Y","BURTON"
"48007098001",1183920,"TX","Y","HARRIS CO WCID FONDREN RD"
"48007099001",1183921,"TX","Y","HARRIS CO WCID # 21"
"48007100001",1183922,"TX","Y","HARRIS CO WCID # 36"
"48007101001",1183923,"TX","Y","HARRIS CO WCID # 50"
"48007105001",1183926,"TX","Y","HARRIS CO WCID # 74"
"48007107001",1183928,"TX","Y","BRAZORIA CO MUD #4"
"48007112001",1183930,"TX","Y","HARRIS CO MUD #158"
"48007113001",1183931,"TX","Y","EAST MONTGOMERY CO MUD #1"
"48007118001",1183935,"TX","Y","SW HARRIS CO MUD #1"
"48007120001",1183936,"TX","Y","MAYDE CREEK MUD"
"48007121001",1183937,"TX","Y","RICEWOOD MUD"
"48007125001",1183940,"TX","Y","HARRIS CO WCID #132"
"48007126001",1183941,"TX","Y","FORT BEND CO MUD #37"
"48007128001",1183942,"TX","Y","NORTH MISSION GLEN MUD"
"48007129001",1183943,"TX","Y","HARRIS CO MUD #162"
"48004101001",1183408,"TX","Y","KAUFMAN"
"48004102001",1183409,"TX","Y","KEMP"
"48004104001",1183410,"TX","Y","MABANK"
"48004105001",1183411,"TX","Y","TERRELL"
"48004106001",1183413,"TX","Y","FATE"
"48008201001",1184461,"TX","Y","BASTROP CO  WCID #3"
"48008203001",1184463,"TX","Y","FALLS MUD"
"48008204001",1184464,"TX","Y","TAHITIAN VILLAGE"
"48009001001",1227950,"TX","Y","FREDERICKSBURG"
"48009001002",1184465,"TX","Y","FREDERICKSBURG"
"48009002001",1184466,"TX","Y","WINTERS"
"48009003001",1184467,"TX","Y","SANTA ANNA"
"48009004001",1184468,"TX","Y","BANGS"
"48009005001",1184469,"TX","Y","BROWNWOOD"
"48009008001",1184471,"TX","Y","BRADY"
"48009009001",1184472,"TX","Y","MENARD"
"48009010001",1184473,"TX","Y","STERLING CITY"
"48009011001",1184474,"TX","Y","SAN ANGELO"
"48009011501",3538317,"TX","Y","SAN ANGELO"
"48009016001",1184478,"TX","Y","BALLINGER"
"48009020001",1184481,"TX","Y","EARLY"
"48009023001",1184482,"TX","Y","JOHNSON CITY"
"48009024001",1184483,"TX","Y","JUNCTION"
"48009029001",1184484,"TX","Y","MILES"
"48009033001",1184485,"TX","Y","SAN SABA"
"48009035001",1184486,"TX","Y","BLANKET, CITY OF"
"48009039001",1184488,"TX","Y","BLANCO"
"48009043001",1184489,"TX","Y","BRONTE"
"48009044001",1184490,"TX","Y","ROBERT LEE"
"48009045001",1184491,"TX","Y","COLEMAN"
"48009051001",1184492,"TX","Y","MERTZON"
"48007039085",1183852,"TX","N","CITY OF HOUSTON"
"48007023002",1183798,"TX","N","GALVESTON COUNTY WCID NO.8"
"48001042001",3006662,"TX","N","EL PASO COUNTY TORNILLO WID"
"48004354011",2807940,"TX","N","NORTH TEXAS MWD"
"48004354016",2808380,"TX","N","NORTH TEXAS MUNICIPAL WATER"
"48001203901",3036265,"TX","N","CITY OF CORPUS CHRISTI"
"48001064001",2862689,"TX","Y","Lower Valley WD"
"48001064003",2862742,"TX","Y","Lower Valley WD"
"48000000412",3612700,"TX","Y","Lower Valley WD"
"48008216001",3531636,"TX","Y","Aqua WSC"
"48001219002",1183000,"TX","Y","KINGSVILLE"
"48001220001",3008982,"TX","Y","PORT LAVACA"
"48001220003",1183002,"TX","Y","PORT LAVACA"
"48006019001",1183691,"TX","Y","ORANGE CO WCID #2"
"48006020004",2887746,"TX","Y","HUNTSVILLE"
"48006020003",1183693,"TX","Y","HUNTSVILLE"
"48006020002",1183692,"TX","Y","HUNTSVILLE"
"48006021001",1183694,"TX","Y","LUFKIN"
"48006022001",417949,"TX","Y","NACOGDOCHES"
"48006024002",1183697,"TX","Y","SILSBEE"
"48006024001",1183696,"TX","Y","SILSBEE"
"48006026001",1183698,"TX","Y","SAN AUGUSTINE"
"48006027001",1183699,"TX","Y","DIBOLL"
"48006029001",1183700,"TX","Y","Garrison"
"48006032001",1183701,"TX","Y","JOAQUIN"
"48005229001",2807320,"TX","Y","Cuney"
"48001224001",1183005,"TX","Y","BERNARD TIMBERS"
"48001225001",1183006,"TX","Y","NUECES CO WCID #5"
"48001228001",1183008,"TX","Y","AUSTWELL"
"48001230001",1183009,"TX","Y","BOLING MWD"
"48001231001",1183010,"TX","Y","South Central Calhoun Co WCID #1"
"48001232001",1183011,"TX","Y","EDNA"
"48001233001",1183012,"TX","Y","EL CAMPO"
"48001234001",1183013,"TX","Y","GANADO"
"48001235001",1183014,"TX","Y","GEORGE WEST"
"48001236001",1183015,"TX","Y","GOLIAD"
"48001237001",1183016,"TX","Y","LA WARD"
"48001238001",1183017,"TX","Y","ORANGE GROVE"
"48001239001",1183018,"TX","Y","POINT COMFORT"
"48001240001",1183019,"TX","Y","PALACIOS"
"48007666001",1184201,"TX","N","HUNTER'S GLEN MUNICIPAL UD"
"48007669001",1184203,"TX","N","INVERNESS FOREST IMPROVEMENT D"
"48007688001",1184215,"TX","N","MEMORIAL HILLS UTILITY DIST"
"48007696001",1184222,"TX","N","NORTH BELT UTILITY DISTRICT"
"48007699001",1184223,"TX","N","NORTH FOREST MUD"
"48007702001",1184224,"TX","N","REGIONAL WATER CORPORATION"
"48000000411",3612390,"TX","Y","Austin"
"48003033009",2898762,"TX","N","Austin"
"48004060001",1183376,"TX","Y","Upper Trinity River Regional WD"
"48007054001",1183875,"TX","N","CITY OF WALLER"
"48007056001",1183876,"TX","N","CITY OF WEST UNIVERSITY PLACE"
"48007057001",1183877,"TX","N","CITY OF CLEVELAND"
"48007057002",1183878,"TX","N","CITY OF CLEVELAND"
"48007058001",1183879,"TX","N","CITY OF DAISETTA"
"48007060002",1183883,"TX","N","CITY OF HUXLEY"
"48007061001",1183884,"TX","N","CITY OF CONROE"
"48007063002",1183887,"TX","N","CITY OF MONT BELVIEU"
"48007064002",1183888,"TX","N","KLEINWOOD JOINT POWERS BOARD"
"48007064003",1183889,"TX","N","TRESCHWIG JOINT POWERS BOARD"
"48007064008",1183890,"TX","N","CITY OF FRIENDSWOOD AND GCWDA"
"48007064041",1183893,"TX","N","WHITE OAK BAYOU JOINT PWRS.BD."
"48007069001",1183897,"TX","N","CLEAR LK CITY WATER AUTHORITY"
"48007071001",1183898,"TX","N","FORT BEND COUNTY WCID NO. 2"
"48005090001",1183640,"TX","N","CITY OF PITTSBURG"
"48005090002",1227884,"TX","N","CITY OF PITTSBURG"
"48007085001",1183908,"TX","N","HARRIS COUNTY MUD NO. 6"
"48007087001",1183910,"TX","N","HARRIS COUNTY FWSD NO. 47"
"48007088001",1183911,"TX","N","SHELDON ROAD MUD"
"48007088002",1227914,"TX","N","SHELDON ROAD MUD"
"48007091001",1183914,"TX","N","HARRIS COUNTY FWSD NO. 58"
"48007094001",1183916,"TX","N","CITY OF KENDLETON"
"48007095001",1183917,"TX","N","HARRIS COUNTY MUD NO. 11"
"48007096001",1183918,"TX","N","FORT BEND COUNTY MUD NO. 30"
"48007098001",1183920,"TX","N","HARRIS COUNTY WCID"
"48007099001",1183921,"TX","N","HARRIS COUNTY WCID NO. 21"
"48007101001",1183923,"TX","N","HARRIS COUNTY WCID NO. 050"
"48007105001",1183926,"TX","N","HARRIS COUNTY WC&ID #74"
"48007012801",3532376,"TX","Y","CITY OF PEARLAND"
"48005015002",1183577,"TX","","CITY OF TYLER"
"48005016001",1183578,"TX","N","SMITH COUNTY WCID NO. 1"
"48005018002",1183580,"TX","N","CITY OF HENDERSON"
"48005018001",1183579,"TX","N","CITY OF HENDERSON"
"48005019001",1183581,"TX","N","CITY OF LONGVIEW"
"48005023001",1183582,"TX","N","CITY OF KILGORE"
"48005024001",1183583,"TX","N","CITY OF COMMERCE"
"48005025001",1183584,"TX","N","CITY OF ATHENS"
"48005026001",1183586,"TX","N","CITY OF MINEOLA"
"48005028001",1183587,"TX","N","CITY OF HONEY GROVE"
"48005031001",1183589,"TX","N","CITY OF ORE CITY"
"48005032001",1183590,"TX","N","CITY OF DEPORT"
"48005033001",1183591,"TX","N","CITY OF CADDO MILLS"
"48005035001",1183592,"TX","N","CITY OF GILMER"
"48007703001",1184225,"TX","N","NORTHWEST HARRIS COUNTY MUD#5"
"48007704001",1184226,"TX","N","NORTHWEST HARRIS COUNTY MUD #6"
"48007706001",1184227,"TX","N","NORTHWEST HARRIS COUNTY"
"48007707001",1184228,"TX","N","NORTHWEST HARRIS CO. MUD NO. 9"
"48007709001",1184229,"TX","N","NORTHWEST HARRIS CO. MUD NO.15"
"48007719001",1184234,"TX","N","PONDEROSA JOINT POWERS AGENCY"
"48007083001",1183906,"TX","N","GALVESTON COUNTY MUD #12"
"48007725001",1184239,"TX","N","RENN ROAD MUD"
"48007731001",1184241,"TX","N","S & W WATER MAINTENANCE"
"48007734001",1184244,"TX","N","SEQUOIA IMPROVEMENT DISTRICT"
"48007737001",1184246,"TX","N","SPENCER ROAD PUBLIC UTIL DIST"
"48007751001",1184252,"TX","N","TIMBER LANE UTILITY DISTRICT"
"48007753001",1184254,"TX","N","TRAIL OF THE LAKES MUD"
"48007762001",1184258,"TX","N","WEST HARRIS COUNTY MUD NO 6"
"48007766001",1184260,"TX","N","WEST HARRIS COUNTY MUD NO. 10"
"48007768001",1184261,"TX","N","WESTLAKE MUD NO. 1"
"48007773001",1184264,"TX","N","REGIONAL WATER CORP"
"48001186001",2958243,"TX","Y","SARITA SS & WSC"
"48002036003",3340002,"TX","Y","Kleberg County"
"48092036001",2961542,"TX","Y","Kleberg County"
"48002036002",2961502,"TX","Y","Kleberg County"
"48000000130",3610396,"TX","Y","WILLOW PARK"
"48004233001",1183480,"TX","Y","WILLOW PARK"
"48004249001",1183486,"TX","Y","MELISSA"
"48004253001",1183487,"TX","Y","SEIS LAGOS UD"
"48004256001",1183488,"TX","Y","RUNAWAY BAY"
"48004257001",1183489,"TX","Y","CALLISBURG"
"48004265001",1183492,"TX","Y","GLENN HEIGHTS"
"48004269002",1183493,"TX","Y","THE COLONY"
"48004273001",1183494,"TX","Y","TROPHY CLUB MUD #1"
"48004277001",1183495,"TX","Y","PELICAN BAY"
"48004278001",1183496,"TX","Y","HICKORY CREEK"
"48004280001",1183498,"TX","Y","LAKEWOOD VILLAGE"
"48004287001",1183500,"TX","Y","AVALON"
"48004313001",1183505,"TX","Y","GOODLOW"
"48004320001",1183508,"TX","Y","RICE"
"48004322001",1183509,"TX","Y","KNOLLWOOD"
"48004323001",1183510,"TX","Y","PALO PINTO COUNTY"
"48004330001",1183512,"TX","Y","HACKBERRY"
"48004338001",1183515,"TX","Y","WATAUGA"
"48004339001",1183516,"TX","Y","WESTWORTH VILLAGE"
"48004354010",1183525,"TX","Y","North Texas MWD"
"48004354012",2808161,"TX","Y","North Texas MWD"
"48004354005",1183522,"TX","Y","North Texas MWD"
"48004354015",2808063,"TX","Y","North Texas MWD"
"48004354003",1183521,"TX","Y","North Texas MWD"
"48004354004",1227865,"TX","Y","North Texas MWD"
"48004354016",2808380,"TX","Y","North Texas MWD"
"48004354001",1183519,"TX","Y","North Texas MWD"
"48004354013",2808230,"TX","Y","North Texas MWD"
"48004354009",1227866,"TX","Y","North Texas MWD"
"48004354018",458487,"TX","Y","North Texas MWD"
"48004354011",2807940,"TX","Y","North Texas MWD"
"48004354008",1183524,"TX","Y","North Texas MWD"
"48004354006",1183523,"TX","Y","North Texas MWD"
"48004358001",1183529,"TX","Y","BURKBURNETT"
"48004359001",1183530,"TX","Y","ELECTRA"
"48004360001",1183531,"TX","Y","IOWA PARK"
"48004362001",1183532,"TX","Y","WICHITA FALLS"
"48004362002",1183533,"TX","Y","WICHITA FALLS"
"48004363001",1183534,"TX","Y","NEWCASTLE"
"48004364001",1183535,"TX","Y","LAKESIDE CITY"
"48004366001",1183536,"TX","Y","ARCHER CITY"
"48004367001",1183537,"TX","Y","MEGARGEL"
"48004369001",1183538,"TX","Y","WINDTHORST"
"48004370001",1183539,"TX","Y","HOLLIDAY"
"48004372001",1183540,"TX","Y","City of Angus"
"48004374001",1183541,"TX","Y","MINERAL WELLS"
"48004374003",1183542,"TX","Y","MINERAL WELLS"
"48004375001",1183543,"TX","Y","BRYSON"
"48001102002",2819741,"TX","N","BROWNSVILLE PUBLIC UTILITIES BOARD"
"48001132002",2823642,"TX","N","UPPER TRINITY REGIONAL WATER DISTRICT"
"48003024001",2971022,"TX","N","CITY OF MCGREGOR"
"48000017006",2972223,"TX","N","LCRA"
"48007040001",1183858,"TX","N","MONTGOMERY COUNTY MUD NO. 18"
"48007041001",1183861,"TX","N","CITY OF JACINTO CITY"
"48007043001",1183863,"TX","N","CITY OF LA PORTE"
"48007047001",1183865,"TX","N","CITY OF MORGAN'S POINT"
"48008035001",1184382,"TX","N","CITY OF ELGIN"
"48006072001",1183727,"TX","N","CITY OF GOODRICH"
"48071109001",3123868,"TX","Y","FORT BEND CO MUD #46"
"48007902001",2865760,"TX","Y","FORT BEND CO MUD #48"
"48007912001",3124028,"TX","Y","FORT BEND CO MUD #50"
"48007910001",3124073,"TX","Y","FORT BEND CO MUD #67"
"48007909001",3124148,"TX","Y","FORT BEND CO MUD #68"
"48071103001",3124290,"TX","Y","Sugar Land"
"48071187001",3124303,"TX","Y","FORT BEND CO MUD #108"
"48071265001",3126030,"TX","Y","GRAND LAKES MUD #4"
"48007900001",1184333,"TX","Y","HARRIS-FORT BEND CO MUD#1"
"48001658001",3126189,"TX","Y","HARRIS-FORT BEND CO MUD#5"
"48001222001",1183003,"TX","Y","REFUGIO"
"48001223001",1183004,"TX","Y","THREE RIVERS"
"48006127001",3130210,"TX","Y","Orangefield"
"48007927001",3057249,"TX","Y","Brazoria County MUD # 2"
"48001560001",2885525,"TX","Y","Willacy County"
"48005122001",2885956,"TX","Y","SCOTTSVILLE"
"48001020001",2886767,"TX","Y","Pyote"
"48001018002",3119541,"TX","Y","CINCO MUD #1"
"48071018001",3119488,"TX","Y","CINCO MUD #1"
"48071166001",3119533,"TX","Y","CINCO MUD #6"
"48001124201",3119648,"TX","Y","London"
"48007853001",1184308,"TX","Y","MONTGOMERY CO MUD # 8"
"48007854001",1184309,"TX","Y","MONTGOMERY CO UD #2"
"48007855001",1184310,"TX","Y","CORINTHIAN POINT MUD #2"
"48007856001",1184311,"TX","Y","STANLEY LAKE MUD"
"48007858001",1184312,"TX","Y","MONTGOMERY CO MUD #40"
"48007861001",1184313,"TX","Y","HEDWIG VILLAGE"
"48007862001",1184314,"TX","Y","HUNTERS CREEK VILLAGE"
"48007863001",1184315,"TX","Y","PINEY POINT VILLAGE"
"48007865001",1184316,"TX","Y","HEMPSTEAD"
"48007866001",1184317,"TX","Y","BLUE RIDGE WEST MUD"
"48007868001",1184318,"TX","Y","PLANTATION MUD"
"48007871001",1184319,"TX","Y","CNP UD"
"48007872001",1184320,"TX","Y","LAKE FOREST UD"
"48007874001",1184322,"TX","Y","FOREST HILLS MUD"
"48009508001",1184510,"TX","","SOUTH NEWTON WATER SUPPLY"
"48001088801",3540836,"TX","N","HOUSTON-HARRIS COUNTY"
"48001237001",1183016,"TX","N","CITY OF LA WARD"
"48005157002",3513717,"TX","Y","Cash SUD"
"48005157001",3513757,"TX","Y","Cash SUD"
"48005157003",3513716,"TX","Y","Cash SUD"
"48000105500",3513838,"TX","Y","Amarillo"
"48007415001",1184067,"TX","Y","WALLIS"
"48007421001",1184068,"TX","Y","COMMODORE COVE ID"
"48007424001",1184069,"TX","Y","FREEPORT"
"48007424002",1184070,"TX","Y","FREEPORT"
"48007425001",1184071,"TX","Y","HILLCREST VILLAGE"
"48007428001",1184073,"TX","Y","LIVERPOOL"
"48007429001",1184074,"TX","Y","MANVEL"
"48007437001",1184079,"TX","Y","VARNER CREEK UD"
"48007438001",1184080,"TX","Y","ANAHUAC"
"48007444001",1184081,"TX","Y","CHELFORD CITY MUD"
"48007449001",1184082,"TX","Y","FORT BEND CO MUD # 2"
"48007459001",1184086,"TX","Y","FORT BEND CO MUD #25"
"48007460001",1184087,"TX","Y","FORT BEND CO MUD #26"
"48007465001",1184088,"TX","Y","Fulshear"
"48007469001",1184089,"TX","Y","KINGSBRIDGE MUD"
"48007471001",1184090,"TX","Y","MEADOWCREEK MUD"
"48007475001",1184092,"TX","Y","QUAIL VALLEY UD"
"48007477001",1184093,"TX","Y","THUNDERBIRD UD"
"48007479001",1184094,"TX","Y","GALVESTON CO MUD # 1"
"48007488001",1184098,"TX","Y","SAN LEON MUD"
"48007490001",1184100,"TX","Y","ADDICKS UD"
"48007493001",1184101,"TX","Y","BAMMEL UD"
"48007495001",1184102,"TX","Y","HARRIS CO MUD #104"
"48007499001",1184105,"TX","Y","BISSONNET MUD"
"48007501001",1184107,"TX","Y","BRIDGESTONE MUD"
"48007502001",1184108,"TX","Y","BUNKER HILL VILLAGE"
"48007506001",1184110,"TX","Y","CHARTERWOOD MUD"
"48007507001",1184111,"TX","Y","CHELFORD ONE MUD"
"48007508001",1184112,"TX","Y","CHIMNEY HILL MUD"
"48007509001",1184113,"TX","Y","CIMMARON MUD"
"48007512001",1184114,"TX","Y","CY CHAMP PUD"
"48007513001",1184115,"TX","Y","CYPRESS CREEK UD"
"48007515001",1184116,"TX","Y","CYPRESS FOREST PUD"
"48007516001",1184117,"TX","Y","CYPRESS-KLEIN UD"
"48007519001",1184118,"TX","Y","ELDORADO UD"
"48007520001",1184119,"TX","Y","EMERALD FOREST UD"
"48007521001",1184120,"TX","Y","ENCANTO REAL UD"
"48007524001",1184121,"TX","Y","FALLBROOK UD STP"
"48007525001",1184122,"TX","Y","FAULKEY GULLY MUD"
"48007526001",1184123,"TX","Y","FOUNTAINHEAD MUD"
"48007527001",1184124,"TX","Y","FRY ROAD MUD"
"48007528001",1184125,"TX","Y","GALENA PARK"
"48007532001",1184127,"TX","Y","HARRIS CO FWSD #  1A"
"48007534001",1184128,"TX","Y","HARRIS CO FWSD # 27"
"48007535001",1184129,"TX","Y","HARRIS CO FWSD # 61"
"48007535002",1184130,"TX","Y","HARRIS CO FWSD #61"
"48001150002",2874500,"TX","Y","Zapata County"
"48001150003",2874588,"TX","Y","Zapata County"
"48001150004",454853,"TX","Y","Zapata County"
"48152036001",2870360,"TX","Y","Zavala County"
"48001288007",2882382,"TX","Y","SUNBELT FWSD"
"48001288006",2882386,"TX","Y","SUNBELT FWSD"
"48151251001",2882440,"TX","Y","PORT OF HOUSTON AUTHORITY"
"48003311001",2882768,"TX","Y","Williamson - Travis Co. MUD #1"
"48003281001",2883182,"TX","Y","Liberty Hill"
"48002005801",3516757,"TX","Y","CITY OF LUBBOCK"
"48007875001",1184323,"TX","Y","NW HARRIS CO MUD #23"
"48007876001",1184324,"TX","Y","NW HARRIS CO MUD #21"
"48007877001",1184325,"TX","Y","NW HARRIS CO MUD #22"
"48007878001",1184326,"TX","Y","HARRIS CO WCID #116"
"48007880001",1184327,"TX","Y","TIMBERLAKE ID"
"48007883001",1184328,"TX","Y","HARRIS CO MUD #185"
"48007884002",1184330,"TX","Y","WESTON MUD"
"48007885001",1184331,"TX","Y","PONDEROSA FOREST UD"
"48007886001",1184332,"TX","Y","NW HARRIS CO MUD #12"
"48007911001",1184340,"TX","Y","FORT BEND CO MUD # 41"
"48007923001",1184341,"TX","Y","RICHEY ROAD STP"
"48007925001",1184342,"TX","Y","HARRIS CO WCID # 89"
"48007932001",1184343,"TX","Y","HARRIS CO MUD #155"
"48007064002",1183888,"TX","Y","WHITE OAK BAYOU J PWRS BD"
"48008001001",1184345,"TX","Y","ALAMO HEIGHTS"
"48008003001",1184347,"TX","Y","CASTLE HILLS"
"48008005001",1184348,"TX","Y","CONVERSE"
"48008010001",1184351,"TX","Y","KIRBY"
"48008011001",1184352,"TX","Y","LEON VALLEY"
"48008013001",1184353,"TX","Y","OLMOS PARK"
"48008014801",3541169,"TX","Y","BEXAR COUNTY"
"48008015003",1184359,"TX","Y","SAN ANTONIO"
"48008015002",1184358,"TX","Y","SAN ANTONIO"
"48008015015",3103368,"TX","Y","SAN ANTONIO"
"48008015001",1184357,"TX","Y","SAN ANTONIO"
"48008015004",1184360,"TX","Y","SAN ANTONIO"
"48008015013",3047568,"TX","Y","SAN ANTONIO"
"48008015011",3047428,"TX","Y","SAN ANTONIO"
"48008016001",1184361,"TX","Y","SELMA"
"48008018001",1184363,"TX","Y","TERRELL HILLS"
"48008019001",1184364,"TX","Y","UNIVERSAL CITY"
"48008019002",1184365,"TX","Y","UNIVERSAL CITY"
"48008020001",1184366,"TX","Y","BEXAR CO WCID #10"
"48008022001",1184367,"TX","Y","CIBOLO"
