"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_NAME","DESCRIPTION","OWNER_TYPE","SUPERFUND_FLAG","SEMS_ID","SCF_ELIGIBLE","REVIEW_STATUS","REVIEW_TYPE","DATE_LAST_MODIFIED","NO_NEEDS"
"48005268001",1183670,"TX","Wastewater","Toco CS - Paris WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48006060001",1183717,"TX","Wastewater","TRINITY STP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007019001",1183790,"TX","Wastewater","Orchard WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007038001",1183819,"TX","Wastewater","Highlands WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007039066",1183842,"TX","Wastewater","Northgate WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48007184001",1183986,"TX","Wastewater","Harris Co MUD #36 WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007833001",1184293,"TX","Wastewater","Texas National MUD WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007866001",1184317,"TX","Wastewater","Hunter's Glen WWTP - Blue Ridge MUD","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48009011001",1184474,"TX","Wastewater","SEWER FARM STP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48001719602",3375716,"TX","Wastewater","Rosenberg North - Rosenberg WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48001143002",428589,"TX","Wastewater","Thompsonville Area Septics","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48001014001",1182885,"TX","Wastewater","Balmorhea WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001218002",1182998,"TX","Wastewater","MOORE STREET STP","","Public","N","","N","FA","Partial",04-MAY-23,""
"48004028001",1183347,"TX","Wastewater","Duncanville CS - Ten Mile Creek TRA","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004124001",1183434,"TX","Wastewater","Peach Street Plant WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005071001",1183620,"TX","Wastewater","Gladewater WWTP","","Public","N","","N","FA","Partial",01-MAR-23,""
"48007693001",1184219,"TX","Wastewater","Morton Road CS - Westlake MUD WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48009010001",1184473,"TX","Wastewater","Sterling City WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007053001",1183874,"TX","Wastewater","Kleinbrook WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007101001",1183923,"TX","Wastewater","El Lago WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007424002",1184070,"TX","Wastewater","Slaughter Road Plant WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007546001",1184136,"TX","Wastewater","Clear Brook CS -Sagemont WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48009505001",1184507,"TX","Wastewater","Boyd Prison WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001125500",3515798,"TX","Stormwater","Laredo Storm Sewer System","","Public","N","","N","FA","None",03-MAY-23,"Y"
"48007024001",1183799,"TX","Wastewater","BACLIFF STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007026001",1183802,"TX","Wastewater","Friendswood CS- Blackhawk Regional","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48003198001",3509397,"TX","Wastewater","Bedias","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001404001",3510817,"TX","Wastewater","Jim Wells County","","Public","N","","N","FA","Partial",05-MAY-23,"Y"
"48002020002",3516978,"TX","Wastewater","Eastern La Joya WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000144001",1227745,"TX","Wastewater","Hart WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48001009004",1227756,"TX","Wastewater","Fred Hervey WRP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48004072001",1227843,"TX","Wastewater","Palmer WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007064009",3538016,"TX","Wastewater","Odessa South Industrial WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007926001",3149068,"TX","Wastewater","Barkers Ridge WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48000152001",1227747,"TX","Wastewater","Memphis WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48002052001",1227791,"TX","Wastewater","Morton WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48004004001",1227832,"TX","Wastewater","Celina WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004214001",1227855,"TX","Wastewater","Graham WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008070001",1227944,"TX","Wastewater","La Grange WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000112001",1227739,"TX","Wastewater","Rock Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006057001",1227901,"TX","Wastewater","Newton WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007473001",1227923,"TX","Wastewater","Pecan Grove WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007544001",1227928,"TX","Wastewater","Stone Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008023001",1227937,"TX","Wastewater","Marion WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008036001",1227938,"TX","Wastewater","Yorktown WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007039113",2882180,"TX","Wastewater","Harris Co WCID #76 WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48091258001",3060728,"TX","Wastewater","Carter Lake WSC","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48071281001",3149419,"TX","Wastewater","Fairfield Village Regional WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48121280001",3175148,"TX","Wastewater","Wadworth WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000017001",2898285,"TX","Wastewater","Bee Cave CS","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48003116004",416265,"TX","Wastewater","South Lake Granbury WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005103001",1227888,"TX","Wastewater","Windom WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000003009",3070868,"TX","Wastewater","Saied Addition CS - Childress WWTP","","Public","N","","N","FA","Partial",04-MAY-23,"Y"
"48003022001",1183185,"TX","Wastewater","LACY LAKEVIEW CS","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48004280001",1183498,"TX","Wastewater","Lakewood Village WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48071253001",3151008,"TX","Wastewater","Rolling Creek UD WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48001016001",1182886,"TX","Wastewater","Fort Stockton WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003109001",1183254,"TX","Wastewater","Ranger WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48004118001",1183427,"TX","Wastewater","Edgecliff CS-Village Creek WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007113001",1183931,"TX","Wastewater","Woodbranch Village CS - Roman Fores","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008045006",3505620,"TX","Wastewater","Graytown Road WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000021001",3514376,"TX","Wastewater","Nueces River Authority - Leakey","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48004354011",2807940,"TX","Wastewater","Floyd Branch WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001031001",2937324,"TX","Wastewater","Toyah STP","","Public","N","","N","FA","Partial",11-MAY-23,"Y"
"48002036002",2961502,"TX","Wastewater","Ricardo WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001684001",3150468,"TX","Wastewater","Newport MUD WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48003223001",3174310,"TX","Wastewater","Midway WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001743001",3505860,"TX","Wastewater","South Fork WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000004008",3507562,"TX","Wastewater","Mountain Creek Regional WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007521001",1184120,"TX","Wastewater","Encanto Real WWTP","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48007551001",1184138,"TX","Wastewater","Harris Co MUD #18 CS - Lake Forest","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007676001",1184207,"TX","Wastewater","Langham Creek UD WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007807001",1184280,"TX","Wastewater","Country Colony WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48007884002",1184330,"TX","Wastewater","Westgreen CS - Castlewood WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008191001",1184458,"TX","Wastewater","LA VERNIA STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48009501001",1184501,"TX","Wastewater","Buffalo Springs","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48001102004",1227762,"TX","Wastewater","Valley MUD #1 WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003068001",1227811,"TX","Wastewater","Centerville WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004288001",1227862,"TX","Wastewater","Forreston WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005253001",1227894,"TX","Wastewater","Town Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007179001",1227917,"TX","Wastewater","Montgomery WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48004016004",2822900,"TX","Wastewater","Duck Creek CS - Duck Creek WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48001042001",3006662,"TX","Wastewater","Tornillo WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001102002",2819741,"TX","Wastewater","North WWTP - Brownsville","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000017017",401848,"TX","Wastewater","Windmill Ranch WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48004049002",410608,"TX","Wastewater","Cross Timbers Wetland WWTP","","Public","N","","N","FA","Partial",04-MAY-23,"Y"
"48007031801",3542556,"TX","Stormwater","League City Storm Sewer","","Public","N","","N","FA","None",03-MAY-23,"Y"
"48005043001",1183599,"TX","Wastewater","Bailey WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006056001",1183714,"TX","Wastewater","Lovelady WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007012001",1183781,"TX","Wastewater","BARRY ROSE WWTP #2","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48007488001",1184098,"TX","Wastewater","San Leon WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48007606001",1184170,"TX","Wastewater","Atascocita Shores CS - Atascocita W","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001151801",3542578,"TX","Stormwater","Missouri City Storm Sewer","","Public","N","","N","FA","None",03-MAY-23,"Y"
"48008015013",3047568,"TX","Wastewater","Taft ISD - CS -San Antonio Water System","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48002010001",1183113,"TX","Wastewater","Abernathy WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48002058001",1183140,"TX","Wastewater","Post WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48002061001",1183142,"TX","Wastewater","Rotan WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48004016801",3542596,"TX","Stormwater","Richardson Storm Sewer","","Public","N","","N","FA","None",03-MAY-23,"Y"
"48006074002",3604554,"TX","Decentralized Wastewater Treatment","Zavalla WWTP - DECENTRALIZED (future abandoned)","- Split out from 48006074001 for the 2022 survey","Public","N","","N","FA","Full",01-MAY-23,"Y"
"48000004003",1182789,"TX","Wastewater","Onalaska WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48000170001",1182851,"TX","Wastewater","Vega WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001012001",1182883,"TX","Wastewater","Fabens WWTP","","Public","N","","N","FA","Partial",01-DEC-22,""
"48001104004",1182909,"TX","Wastewater","Plant #1 - Harlingen","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48001129001",1182932,"TX","Wastewater","Dilley WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001153001",1182955,"TX","Wastewater","Falfurrias WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003054001",1183214,"TX","Wastewater","BREMOND STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001640001",3150353,"TX","Wastewater","NW Harris Co MUD #32 WWTP","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48000123001",1182811,"TX","Wastewater","White Deer WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000138001",1182823,"TX","Wastewater","Floydada WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000166001",1182847,"TX","Wastewater","Sunray WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001215001",1182994,"TX","Wastewater","Edroy","","Public","N","","N","FA","Partial",13-MAY-23,"Y"
"48002053001",1183136,"TX","Wastewater","Munday WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48003023001",1183186,"TX","Wastewater","Town Plant WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003260002",1183303,"TX","Wastewater","Point Venture WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48005015002",1183577,"TX","Wastewater","Southside WWTP","","Public","N","","N","FA","Full",01-DEC-22,""
"48005057001",1183610,"TX","Wastewater","Cooper WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007011001",1183780,"TX","Wastewater","Lake Jackson WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008027001",1184370,"TX","Wastewater","Third Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008077001",1184418,"TX","Wastewater","Runge WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48004354017",3534356,"TX","Wastewater","North Texas MWD - Panther Creek WWTP","","Public","N","","N","FA","Full",30-MAY-23,""
"48009011501",3538317,"TX","Stormwater","San Angelo Storm Sewer","","Public","N","","N","FA","None",03-MAY-23,"Y"
"48002141001",1183164,"TX","Wastewater","Knox City WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003011003",1183176,"TX","Wastewater","South WWTP - Copperas Cove","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003056001",1183215,"TX","Wastewater","Itasca WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003083001",1183234,"TX","Wastewater","Gorman WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004027001",1183346,"TX","Wastewater","Desoto CS - Ten Mile Creek TRA","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004117001",1183426,"TX","Wastewater","Dalworthington Garden CS-Village Cr","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005002001",1183563,"TX","Wastewater","Hooks WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005056001",1183609,"TX","Wastewater","Como WWTP","","Public","N","","N","FA","Partial",19-MAY-23,"Y"
"48001257001",1183030,"TX","Wastewater","Pettus WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48007039006",1183824,"TX","Wastewater","Clinton Park WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48003033005",1183199,"TX","Wastewater","South Austin Regional WWTP","","Public","N","","N","FA","Full",31-MAY-23,""
"48003033004",2902595,"TX","Wastewater","Hornsby Bend Biosolids Handling Facility","This facility handles the biosolids (sludge) from Walnut Creek WWTP 48003033002 and South Austin Regional STP 48003033005.","Public","N","","N","FA","Partial",14-AUG-23,""
"48002065001",1183145,"TX","Wastewater","Seagraves WWTP","","Public","N","","N","FA","Audit",11-MAY-23,""
"48007424001",1184069,"TX","Wastewater","Main / Central Plant","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000000411",3612390,"TX","Nonpoint Source","Austin Citywide NPS Projects","","Public","N","","N","FA","Full",03-MAY-23,""
"48002068001",1183147,"TX","Wastewater","Spur WWTP","","Public","N","","N","FA","Audit",17-MAY-23,""
"48000000417",3613122,"TX","Stormwater","Georgetown - Citywide Drainage","","Public","N","","N","FA","Audit",19-MAY-23,""
"48003135001",3543157,"TX","Wastewater","Mullin","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000000409",3612343,"TX","Wastewater","Austin 5 Year CIP - Citywide Wastewater","Austin 5 year capital improvement plan budget for citywide projects for Austin Water, Parks and Rec, and Watershed Protection departments.","Public","N","","N","FA","Full",05-JUL-23,"Y"
"48007039090",1183855,"TX","Wastewater","Harris Co MUD #203 WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48006035001",1183702,"TX","Wastewater","CENTRAL GARDENS STP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000000418",3613135,"TX","Wastewater","West Agua WWTP","","Public","N","","N","FA","Partial",14-JUN-23,""
"48007039026",1183835,"TX","Wastewater","Southwest - Houston","","Public","N","","N","FA","Full",03-MAY-23,""
"48007039075",1183845,"TX","Wastewater","Park Glen West CS - Meadows Place","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006009007",1183681,"TX","Wastewater","Sabine Pass WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48003033016",3514807,"TX","Wastewater","Dessau WWTP","","Public","N","","N","FA","Full",02-MAY-23,""
"48007039082",1183850,"TX","Wastewater","Keegan's Bayou WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48002016001",1183115,"TX","Wastewater","Coahoma WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000000412",3612700,"TX","Wastewater","New Lower Valley District WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48002040001",1227786,"TX","Wastewater","Colorado City WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000000406",3612155,"TX","Wastewater","Kingwood West WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48009508001",1184510,"TX","Wastewater","Mauriceville MUD","","Public","N","","N","FA","Partial",03-MAY-23,""
"48003033500",3514842,"TX","Stormwater","Austin Citywide Storm Sewer System","","Public","N","","N","FA","Full",11-MAY-23,""
"48000000416",3613029,"TX","Wastewater","New Streetman WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48001216002",1182996,"TX","Wastewater","Southside WWTP - Alice","","Public","N","","N","FA","Partial",12-MAY-23,""
"48001102001",1182905,"TX","Wastewater","South WWTP - Brownsville","","Public","N","","N","FA","Full",25-MAY-23,""
"48007039091",1183856,"TX","Wastewater","Upper Brays Regional WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48000000410",3612351,"TX","Wastewater","Taylor Lane WWTP","","Public","N","","N","FA","Audit",19-MAY-23,""
"48004086001",1183395,"TX","Wastewater","Tom Bean WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48009003001",1184467,"TX","Wastewater","Santa Anna WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48007039035",1183836,"TX","Wastewater","Harris Co WCID #47 WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48007039018",1183829,"TX","Wastewater","Intercontinental Airport WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48007039101",3272948,"TX","Wastewater","Westway UD WWTP","","Public","N","","N","FA","Full",03-MAY-23,""
"48005076001",1227882,"TX","Wastewater","Jefferson WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48001135001",1182939,"TX","Wastewater","Progreso WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000105001",1182799,"TX","Wastewater","River Road WWTP","","Public","N","","N","FA","Full",25-MAY-23,""
"48007180001",1183984,"TX","Wastewater","Southern Montgomery Co MUD","","Public","N","","N","FA","Partial",03-MAY-23,""
"48003112001",1227824,"TX","Wastewater","Rosebud WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48003058001",1183216,"TX","Wastewater","WWTP # 1","","Public","N","","N","FA","Partial",03-MAY-23,""
"48071123001",3148212,"TX","Wastewater","Castlebridge WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003040004",405776,"TX","Wastewater","Thompsons Creek  WWTP","Replaced City of Bryan's Turkey Creek WWTP before the survey period.","Public","N","","N","FA","Full",20-JUN-23,""
"48000000414",3612797,"TX","Stormwater","Nolanville","","Public","N","","N","FA","Partial",03-MAY-23,""
"48003033009",2898762,"TX","Wastewater","Harris Branch Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000001004",1182784,"TX","Wastewater","Sugarland Regional WWTP - BRA","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008150001",1184447,"TX","Wastewater","Ellinger WWTP","","Public","N","","N","FA","Partial",01-MAR-23,""
"48007410001",1184064,"TX","Wastewater","New Ulm WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000004006",3106848,"TX","Wastewater","Red Oak Regional WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001296001",1183045,"TX","Wastewater","PLACEDO STP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000000136",3610484,"TX","Nonpoint Source","Agriculture NPS Control: Andrews County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000190",3610837,"TX","Nonpoint Source","Agriculture NPS Control: Colorado County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000205",3610852,"TX","Nonpoint Source","Agriculture NPS Control: Deaf Smith County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000225",3610872,"TX","Nonpoint Source","Agriculture NPS Control: Franklin County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000176",3610823,"TX","Nonpoint Source","Agriculture NPS Control: Cameron County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000005007",1227738,"TX","Wastewater","GBRA - Stein Falls WRF ","Previously named Dunlap WWTP","Public","N","","N","FA","Partial",01-MAY-23,""
"48000000115",3609565,"TX","Wastewater","Magnolia Mill Creek Eastside WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48007423001",1227920,"TX","Wastewater","Danbury WWTP","","Public","N","","N","FA","Partial",01-MAR-23,""
"48000000211",3610858,"TX","Nonpoint Source","Agriculture NPS Control: Duval County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000216",3610863,"TX","Nonpoint Source","Agriculture NPS Control: Ellis County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000218",3610865,"TX","Nonpoint Source","Agriculture NPS Control: Falls County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000274",3610972,"TX","Nonpoint Source","Agriculture NPS Control: Kaufman County","","Public","N","","N","FA","Full",03-JUL-23,""
"48000000277",3610975,"TX","Nonpoint Source","Agriculture NPS Control: Kent County","","Public","N","","N","FA","Full",03-JUL-23,""
"48000000285",3610986,"TX","Nonpoint Source","Agriculture NPS Control: Lamar County","","Public","N","","N","FA","Full",06-JUL-23,""
"48000000288",3610990,"TX","Nonpoint Source","Agriculture NPS Control: Lavaca County","","Public","N","","N","FA","Full",06-JUL-23,""
"48000000300",3611002,"TX","Nonpoint Source","Agriculture NPS Control: Madison County","","Public","N","","N","FA","Full",06-JUL-23,""
"48000000307",3611009,"TX","Nonpoint Source","Agriculture NPS Control: McLennan County","","Public","N","","N","FA","Full",06-JUL-23,""
"48000000310",3611012,"TX","Nonpoint Source","Agriculture NPS Control: Menard County","","Public","N","","N","FA","Full",06-JUL-23,""
"48000000311",3611013,"TX","Nonpoint Source","Agriculture NPS Control: Midland County","","Public","N","","N","FA","Full",06-JUL-23,""
"48000000315",3611019,"TX","Nonpoint Source","Agriculture NPS Control: Montague County","","Public","N","","N","FA","Full",06-JUL-23,""
"48000000318",3611022,"TX","Nonpoint Source","Agriculture NPS Control: Morris County","","Public","N","","N","FA","Full",06-JUL-23,""
"48009024001",1184483,"TX","Wastewater","Junction WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48004026001",1183343,"TX","Wastewater","Central WWTP - Dallas","","Public","N","","N","FA","Full",13-JUN-23,""
"48004026002",1183344,"TX","Wastewater","Southside WWTP - Dallas","","Public","N","","N","FA","Full",13-JUN-23,""
"48001046001",1182901,"TX","Wastewater","Fort Davis WWTP","","Public","N","","N","FA","Partial",01-MAR-23,""
"48000000189",3610836,"TX","Nonpoint Source","Agriculture NPS Control: Collingsworth County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000111",3609229,"TX","Wastewater","Union WSC WWTP (non-profit)","","Public","N","","N","FA","Audit",15-DEC-22,""
"48004142001",1183452,"TX","Wastewater","GTUA-Gainsville WWTP","","Public","N","","N","FA","Partial",01-MAR-23,""
"48009075001",1184498,"TX","Wastewater","Richland Springs WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000000240",3610923,"TX","Nonpoint Source","Agriculture NPS Control: Hale County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000261",3610958,"TX","Nonpoint Source","Agriculture NPS Control: Hunt County","","Public","N","","N","FA","Full",03-JUL-23,""
"48000000262",3610959,"TX","Nonpoint Source","Agriculture NPS Control: Hutchinson County","","Public","N","","N","FA","Full",03-JUL-23,""
"48000000147",3610495,"TX","Nonpoint Source","Agriculture NPS Control: Bee County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000177",3610824,"TX","Nonpoint Source","Agriculture NPS Control: Camp County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000179",3610826,"TX","Nonpoint Source","Agriculture NPS Control: Cass County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000181",3610828,"TX","Nonpoint Source","Agriculture NPS Control: Chambers County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000182",3610829,"TX","Nonpoint Source","Agriculture NPS Control: Cherokee County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000184",3610831,"TX","Nonpoint Source","Agriculture NPS Control: Clay County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000187",3610834,"TX","Nonpoint Source","Agriculture NPS Control: Coleman County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000188",3610835,"TX","Nonpoint Source","Agriculture NPS Control: Collin County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000122",3609622,"TX","Wastewater","Honey Grove 1 MGD WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000000221",3610868,"TX","Nonpoint Source","Agriculture NPS Control: Fisher County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000222",3610869,"TX","Nonpoint Source","Agriculture NPS Control: Floyd County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000231",3610878,"TX","Nonpoint Source","Agriculture NPS Control: Gillespie County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000244",3610927,"TX","Nonpoint Source","Agriculture NPS Control: Hardeman County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000324",3611028,"TX","Nonpoint Source","Agriculture NPS Control: Nueces County","","Public","N","","N","FA","Full",06-JUL-23,""
